place,latitude,longitude,date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,source
barishal,22.701,90.3535,2025-12-09,25.5,16.2,0.0,0.0,8.3,Open-Meteo
barishal,22.701,90.3535,2025-12-10,25.7,16.5,0.0,0.0,9.6,Open-Meteo
barishal,22.701,90.3535,2025-12-11,25.6,15.3,0.0,0.0,8.4,Open-Meteo
barishal,22.701,90.3535,2025-12-12,25.4,15.0,0.0,0.0,7.6,Open-Meteo
barishal,22.701,90.3535,2025-12-13,26.6,15.1,0.0,0.0,7.6,Open-Meteo
barishal,22.701,90.3535,2025-12-14,27.1,16.3,0.0,0.0,7.6,Open-Meteo
barishal,22.701,90.3535,2025-12-15,26.4,16.2,0.0,0.0,8.3,Open-Meteo
barishal,22.701,90.3535,2025-12-16,25.5,15.8,0.0,0.0,7.7,Open-Meteo
barishal,22.701,90.3535,2025-12-17,25.6,15.5,0.0,0.0,10.6,Open-Meteo
barishal,22.701,90.3535,2025-12-18,27.3,16.6,0.0,0.0,8.1,Open-Meteo
barishal,22.701,90.3535,2025-12-19,26.7,15.9,0.0,0.0,7.2,Open-Meteo
barishal,22.701,90.3535,2025-12-20,25.9,16.6,0.0,0.0,11.7,Open-Meteo
barishal,22.701,90.3535,2025-12-21,25.5,17.2,0.0,0.0,10.4,Open-Meteo
barishal,22.701,90.3535,2025-12-22,25.6,16.8,0.0,0.0,9.4,Open-Meteo
barishal,22.701,90.3535,2025-12-23,24.8,16.0,0.0,0.0,10.2,Open-Meteo
barishal,22.701,90.3535,2025-12-24,24.0,15.4,0.0,0.0,9.0,Open-Meteo
barishal,22.701,90.3535,2025-12-25,22.3,13.7,0.0,0.0,9.7,Open-Meteo
barishal,22.701,90.3535,2025-12-26,22.1,13.0,0.0,0.0,9.3,Open-Meteo
barishal,22.701,90.3535,2025-12-27,22.5,12.6,0.0,0.0,8.3,Open-Meteo
barishal,22.701,90.3535,2025-12-28,22.8,14.0,0.0,0.0,9.0,Open-Meteo
barishal,22.701,90.3535,2025-12-29,21.4,13.7,0.0,0.0,9.0,Open-Meteo
barishal,22.701,90.3535,2025-12-30,19.9,12.4,0.0,0.0,10.2,Open-Meteo
barishal,22.701,90.3535,2025-12-31,20.7,11.4,0.0,0.0,10.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-01,23.6,13.5,0.0,0.0,12.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-02,24.4,13.4,0.0,0.0,12.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-03,23.8,13.4,0.0,0.0,9.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-04,23.8,12.2,0.0,0.0,9.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-05,23.8,12.1,0.0,0.0,8.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-06,24.1,12.5,0.0,0.0,8.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-07,25.3,12.7,0.0,0.0,8.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-08,25.7,13.9,0.0,0.0,8.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-09,25.6,13.5,0.0,0.0,9.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-10,25.8,14.3,0.0,0.0,8.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-11,25.4,16.0,0.2,0.2,11.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-12,25.0,15.9,4.0,4.0,15.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-13,23.4,14.8,2.1,2.1,9.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-14,20.8,13.5,0.0,0.0,9.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-15,23.5,12.4,0.0,0.0,9.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-16,22.6,13.2,0.0,0.0,11.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-17,23.6,12.1,0.0,0.0,9.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-18,23.9,12.6,0.0,0.0,9.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-19,23.1,13.4,0.4,0.4,6.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-20,22.1,13.0,0.3,0.3,10.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-21,21.9,12.4,0.1,0.1,6.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-22,23.6,12.8,0.4,0.4,9.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-23,22.0,13.9,0.0,0.0,9.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-24,22.9,15.3,1.6,1.6,8.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-25,23.5,13.9,0.0,0.0,8.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-26,23.3,13.3,0.7,0.7,14.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-27,21.9,13.5,2.4,2.4,15.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-28,19.6,9.6,0.0,0.0,13.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-29,21.1,9.5,0.0,0.0,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-30,21.1,9.9,0.0,0.0,9.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-01-31,22.1,10.1,0.0,0.0,8.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-01,23.9,12.0,0.3,0.3,12.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-02,23.0,12.5,0.0,0.0,13.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-03,24.4,14.7,0.2,0.2,13.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-04,20.3,15.1,38.4,38.4,20.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-05,22.0,12.0,7.1,7.1,16.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-06,20.0,10.2,0.0,0.0,7.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-07,21.0,9.2,0.0,0.0,11.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-08,22.6,10.8,0.0,0.0,9.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-09,23.7,10.7,0.0,0.0,8.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-10,18.7,13.6,5.4,5.4,8.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-11,23.1,11.6,0.6,0.6,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-12,22.1,10.7,0.0,0.0,12.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-13,24.4,10.9,0.0,0.0,11.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-14,25.2,12.5,0.0,0.0,10.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-15,24.9,11.5,0.0,0.0,8.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-16,24.8,12.9,0.0,0.0,9.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-17,25.2,12.0,0.0,0.0,10.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-18,26.0,12.8,0.0,0.0,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-19,25.7,11.7,0.0,0.0,13.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-20,23.4,12.6,3.4,3.4,16.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-21,25.3,13.0,0.0,0.0,17.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-22,26.0,12.8,0.0,0.0,9.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-23,27.2,13.9,0.0,0.0,9.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-24,27.9,14.5,4.2,4.2,9.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-25,25.4,16.7,12.7,12.7,13.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-26,26.5,15.7,2.1,2.1,10.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-27,27.3,15.1,0.0,0.0,11.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-02-28,27.6,16.6,0.2,0.2,11.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-01,27.5,15.2,0.0,0.0,14.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-02,27.9,14.8,0.0,0.0,13.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-03,28.3,14.9,0.0,0.0,9.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-04,28.0,15.4,0.0,0.0,9.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-05,29.0,17.4,0.0,0.0,10.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-06,29.4,14.9,0.0,0.0,10.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-07,31.4,15.9,0.0,0.0,10.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-08,31.6,19.1,0.0,0.0,12.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-09,31.4,18.6,0.0,0.0,9.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-10,31.2,18.6,0.0,0.0,11.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-11,30.3,16.7,0.0,0.0,9.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-12,30.8,17.8,0.0,0.0,10.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-13,31.1,17.4,0.0,0.0,11.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-14,33.0,19.4,0.0,0.0,10.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-15,32.7,19.5,0.0,0.0,11.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-16,33.0,18.7,0.0,0.0,10.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-17,33.6,19.9,0.0,0.0,11.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-18,33.3,21.3,0.0,0.0,11.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-19,33.5,21.4,0.0,0.0,10.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-20,33.2,19.2,0.0,0.0,10.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-21,33.2,19.5,0.0,0.0,9.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-22,34.1,21.2,0.0,0.0,9.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-23,34.6,21.4,0.0,0.0,11.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-24,34.6,22.3,0.0,0.0,19.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-25,34.0,22.2,3.0,3.0,21.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-26,34.7,22.3,1.4,1.4,19.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-27,30.6,22.2,3.4,3.4,20.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-28,30.4,21.6,2.0,2.0,18.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-29,30.8,21.4,1.0,1.0,16.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-30,28.0,21.8,16.4,16.4,15.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-03-31,31.9,21.4,8.3,8.3,14.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-01,30.1,21.9,16.2,16.2,22.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-02,30.3,22.2,1.3,1.3,17.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-03,30.1,22.7,6.2,6.2,10.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-04,33.8,22.3,39.8,39.8,20.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-05,31.9,23.7,0.3,0.3,19.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-06,31.5,23.3,0.4,0.4,18.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-07,31.9,23.0,0.0,0.0,11.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-08,33.4,22.7,3.6,3.6,12.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-09,31.7,21.9,1.3,1.3,18.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-10,29.1,21.0,21.1,21.1,21.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-11,30.2,20.9,13.1,13.1,17.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-12,28.1,20.9,43.7,43.7,17.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-13,30.9,23.5,4.9,4.9,16.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-14,33.7,23.1,2.8,2.8,18.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-15,34.1,24.6,0.0,0.0,17.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-16,32.6,22.9,1.3,1.3,21.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-17,33.8,22.7,3.2,3.2,21.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-18,31.9,23.7,1.1,1.1,19.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-19,30.8,21.5,18.6,18.6,13.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-20,26.4,20.4,56.6,56.6,20.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-21,29.9,19.4,2.8,2.8,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-22,27.7,22.5,2.1,2.1,13.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-23,33.6,22.2,4.7,4.7,22.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-24,34.5,23.0,0.9,0.9,14.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-25,34.3,25.0,2.4,2.4,13.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-26,34.1,25.6,0.1,0.1,13.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-27,34.7,23.2,8.2,8.2,23.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-28,32.7,22.4,0.5,0.5,20.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-29,31.7,23.8,13.1,13.1,26.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-04-30,32.0,22.7,0.4,0.4,14.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-01,31.2,22.1,12.1,12.1,25.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-02,29.9,22.3,1.8,1.8,23.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-03,30.8,21.9,2.1,2.1,12.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-04,30.7,21.0,2.5,2.5,13.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-05,30.5,21.7,0.5,0.5,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-06,31.6,22.5,5.6,5.6,14.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-07,31.9,23.2,0.2,0.2,10.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-08,32.5,23.6,0.1,0.1,9.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-09,31.0,23.9,0.2,0.2,12.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-10,28.2,23.6,57.1,57.1,12.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-11,29.8,23.4,58.5,58.5,18.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-12,30.8,23.9,23.5,23.5,13.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-13,29.8,23.6,94.2,94.2,12.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-14,32.3,23.8,20.0,20.0,20.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-15,32.4,24.8,7.6,7.6,19.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-16,31.5,23.9,18.8,18.8,20.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-17,31.5,23.2,14.4,14.4,18.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-18,29.7,24.7,9.1,9.1,17.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-19,30.4,24.3,18.9,18.9,17.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-20,30.7,22.8,19.7,19.7,16.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-21,31.2,22.5,41.6,41.6,19.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-22,31.0,22.5,26.8,26.8,17.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-23,31.0,23.2,13.0,13.0,12.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-24,33.1,23.0,12.4,12.4,9.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-25,31.7,24.1,5.5,5.5,12.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-26,30.8,22.8,6.3,6.3,16.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-27,30.0,23.2,3.5,3.5,15.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-28,31.8,23.5,1.7,1.7,12.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-29,31.4,23.3,18.3,18.3,13.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-30,31.8,24.2,0.9,0.9,14.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-05-31,31.9,24.9,4.4,4.4,12.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-01,31.5,24.5,1.6,1.6,14.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-02,31.1,24.5,7.8,7.8,11.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-03,28.7,24.3,22.8,22.8,16.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-04,30.9,23.9,5.3,5.3,18.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-05,30.9,24.1,4.2,4.2,16.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-06,31.0,23.5,10.1,10.1,15.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-07,28.6,24.0,59.4,59.4,12.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-08,32.3,24.1,9.2,9.2,15.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-09,26.4,24.3,70.1,70.1,14.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-10,30.3,24.0,37.5,37.5,15.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-11,30.8,24.7,5.1,5.1,20.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-12,31.7,25.4,12.3,12.3,16.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-13,31.3,25.6,13.7,13.7,16.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-14,32.1,25.4,18.3,18.3,20.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-15,30.5,25.1,27.8,27.8,19.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-16,29.0,23.0,35.1,35.1,16.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-17,27.3,24.3,91.0,91.0,17.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-18,28.3,23.8,39.9,39.9,14.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-19,30.4,23.9,51.5,51.5,14.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-20,29.1,23.7,19.6,19.6,16.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-21,31.1,24.1,3.4,3.4,14.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-22,32.0,24.2,12.1,12.1,15.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-23,31.4,25.1,2.5,2.5,15.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-24,32.2,25.5,3.4,3.4,15.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-25,31.1,25.4,2.3,2.3,15.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-26,32.1,25.6,3.6,3.6,13.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-27,31.8,24.5,10.2,10.2,12.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-28,31.1,25.3,10.3,10.3,14.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-29,30.2,24.1,22.7,22.7,15.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-06-30,29.4,24.1,23.1,23.1,13.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-01,31.0,23.9,11.8,11.8,15.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-02,32.6,25.5,1.5,1.5,16.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-03,32.6,25.8,9.3,9.3,13.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-04,32.2,25.8,1.5,1.5,12.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-05,32.4,25.8,11.2,11.2,12.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-06,31.8,25.1,14.3,14.3,17.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-07,33.7,25.3,1.0,1.0,11.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-08,33.2,26.2,2.1,2.1,13.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-09,33.2,25.8,1.2,1.2,12.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-10,33.9,25.5,6.1,6.1,15.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-11,33.2,26.1,3.1,3.1,17.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-12,34.6,26.5,0.0,0.0,16.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-13,34.9,26.5,0.6,0.6,16.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-14,34.9,25.1,9.5,9.5,14.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-15,33.8,26.1,2.2,2.2,12.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-16,34.2,26.7,5.8,5.8,16.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-17,34.4,26.3,1.6,1.6,15.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-18,33.1,26.5,1.5,1.5,15.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-19,32.4,26.2,9.0,9.0,14.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-20,32.4,25.3,27.3,27.3,17.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-21,33.0,25.2,25.1,25.1,12.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-22,33.1,25.5,7.3,7.3,14.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-23,33.1,25.5,19.5,19.5,14.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-24,28.6,24.8,20.2,20.2,11.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-25,30.7,24.9,13.3,13.3,10.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-26,30.8,25.0,7.1,7.1,7.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-27,31.9,25.0,6.7,6.7,8.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-28,31.8,24.9,28.3,28.3,7.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-29,32.7,25.0,5.0,5.0,10.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-30,31.9,24.8,36.2,36.2,16.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-07-31,29.7,25.1,43.7,43.7,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-01,31.8,24.7,18.1,18.1,10.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-02,32.1,25.1,5.7,5.7,9.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-03,32.7,25.7,24.8,24.8,11.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-04,32.6,25.3,9.6,9.6,10.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-05,33.2,25.9,10.6,10.6,7.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-06,31.3,25.5,13.8,13.8,12.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-07,33.6,25.5,9.5,9.5,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-08,33.5,26.0,3.0,3.0,16.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-09,33.0,26.5,0.8,0.8,23.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-10,32.7,26.3,0.9,0.9,26.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-11,33.3,25.7,0.3,0.3,23.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-12,33.3,25.8,0.4,0.4,17.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-13,31.9,26.5,2.6,2.6,18.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-14,30.3,26.0,23.6,23.6,24.0,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-15,32.3,25.9,0.6,0.6,17.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-16,32.3,25.6,3.9,3.9,9.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-17,33.3,25.9,1.2,1.2,5.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-18,35.9,27.1,4.1,4.1,17.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-19,33.4,26.0,12.0,12.0,15.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-20,32.5,26.9,2.4,2.4,19.7,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-21,32.8,25.9,0.8,0.8,13.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-22,33.3,25.8,4.6,4.6,12.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-23,32.3,25.6,11.4,11.4,16.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-24,32.9,25.3,2.7,2.7,17.3,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-25,32.3,24.9,0.0,0.0,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-26,32.4,25.4,1.1,1.1,9.2,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-27,31.6,26.7,0.6,0.6,12.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-28,30.8,25.1,16.9,16.9,17.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-29,32.1,25.4,6.6,6.6,9.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-30,32.5,25.6,8.6,8.6,8.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-08-31,31.6,25.6,26.6,26.6,8.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-01,31.0,25.5,32.7,32.7,10.4,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-02,31.7,25.0,6.6,6.6,10.1,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-03,31.7,24.9,32.7,32.7,16.5,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-04,30.2,24.7,25.0,25.0,14.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-05,29.4,24.6,31.1,31.1,11.6,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-06,30.9,24.1,15.1,15.1,13.8,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-07,32.5,25.2,10.0,10.0,9.9,Open-Meteo
mymensingh,24.7471,90.4203,2022-09-08,32.4,26.1,1.3,1.3,10.8,Open-Meteo
