date,month,weekend,rain_mm,target
2023-09-02,9,1,14.5,37.607600310525044
2023-09-03,9,0,12.6,27.025954900319086
2023-09-04,9,0,13.9,29.251078687329898
2023-09-05,9,0,20.3,21.976133237103006
2023-09-06,9,0,5.2,21.06078275330342
2023-09-07,9,0,22.0,32.76432535691282
2023-09-08,9,1,16.6,68.10778410021243
2023-09-09,9,1,0.2,73.3688891125536
2023-09-10,9,0,2.2,48.00970941907825
2023-09-11,9,0,17.4,28.115076446310425
2023-09-12,9,0,4.5,28.813023663455766
2023-09-13,9,0,7.3,34.812752473723705
2023-09-14,9,0,34.0,31.75029233157353
2023-09-15,9,1,1.4,57.7121069874365
2023-09-16,9,1,4.1,54.62538476958453
2023-09-17,9,0,22.6,31.885732931935223
2023-09-18,9,0,53.6,7.6831744567103595
2023-09-19,9,0,3.9,29.24888374802677
2023-09-20,9,0,10.0,29.646638480863196
2023-09-21,9,0,6.3,30.44285053688709
2023-09-22,9,1,5.7,58.06720441154981
2023-09-23,9,1,0.7,71.37318003856343
2023-09-24,9,0,0.5,32.36375230984718
2023-09-25,9,0,0.1,49.72698331013243
2023-09-26,9,0,1.6,39.63486124029178
2023-09-27,9,0,18.2,46.3757292268285
2023-09-28,9,0,13.2,32.30947795933786
2023-09-29,9,1,40.3,28.88773287333661
2023-09-30,9,1,5.0,63.17243254404393
2023-10-01,10,0,4.3,33.52568385901511
2023-10-02,10,0,10.8,15.202541889833569
2023-10-03,10,0,14.8,25.995309431560116
2023-10-04,10,0,5.9,32.97335751837698
2023-10-05,10,0,1.4,24.5491428550517
2023-10-06,10,1,5.3,57.102683291849566
2023-10-07,10,1,0.0,43.39600797851543
2023-10-08,10,0,0.6,36.39081848360069
2023-10-09,10,0,0.3,41.95236392840205
2023-10-10,10,0,0.1,40.792965594244095
2023-10-11,10,0,1.8,34.86037474401864
2023-10-12,10,0,28.7,16.270226382467357
2023-10-13,10,1,0.3,54.70342006269952
2023-10-14,10,1,0.5,61.69734867480282
2023-10-15,10,0,0.1,40.44277765932594
2023-10-16,10,0,0.0,31.897750198886413
2023-10-17,10,0,0.0,42.40929280458188
2023-10-18,10,0,0.0,42.35307389572408
2023-10-19,10,0,0.0,38.50411077777036
2023-10-20,10,1,0.0,83.78942332658136
2023-10-21,10,1,0.0,60.73367851984122
2023-10-22,10,0,1.2,36.52689179164284
2023-10-23,10,0,4.8,32.3584620171304
2023-10-24,10,0,51.3,0.0
2023-10-25,10,0,6.8,40.733076238590634
2023-10-26,10,0,0.3,33.583777287824944
2023-10-27,10,1,0.0,56.888466677020226
2023-10-28,10,1,0.0,57.15582596415262
2023-10-29,10,0,0.0,31.1355083573634
2023-10-30,10,0,0.0,24.240250007097494
2023-10-31,10,0,0.0,35.83354119556726
2023-11-01,11,0,0.0,65.86001781441063
2023-11-02,11,0,0.1,59.6928182491872
2023-11-03,11,1,0.0,94.04517743169313
2023-11-04,11,1,0.0,86.75860674490265
2023-11-05,11,0,0.0,62.7156832924664
2023-11-06,11,0,0.0,74.94384120387443
2023-11-07,11,0,0.0,57.1256896449711
2023-11-08,11,0,0.0,58.56768106154457
2023-11-09,11,0,0.0,57.89682020505876
2023-11-10,11,1,0.0,93.89408058065194
2023-11-11,11,1,0.0,80.02263784813182
2023-11-12,11,0,0.0,52.16550363330606
2023-11-13,11,0,0.0,63.28907984166567
2023-11-14,11,0,0.0,50.65366170048675
2023-11-15,11,0,0.9,62.08124361352533
2023-11-16,11,0,25.6,41.24456840727651
2023-11-17,11,1,82.0,12.695375989741528
2023-11-18,11,1,5.4,80.77230414878144
2023-11-19,11,0,0.3,44.369890627224834
2023-11-20,11,0,8.2,52.90665909192487
2023-11-21,11,0,2.1,52.15511153799941
2023-11-22,11,0,0.0,83.76037219556069
2023-11-23,11,0,0.0,59.40242562676187
2023-11-24,11,1,0.0,74.63247155194907
2023-11-25,11,1,0.0,67.59528437552227
2023-11-26,11,0,0.0,69.74865577114839
2023-11-27,11,0,0.0,54.849705524286
2023-11-28,11,0,0.0,50.87783139632123
2023-11-29,11,0,0.0,61.02669292608154
2023-11-30,11,0,0.0,63.84746948265088
2023-12-01,12,1,0.0,85.70557639888577
2023-12-02,12,1,0.0,80.17775380753426
2023-12-03,12,0,0.0,59.43271123198048
2023-12-04,12,0,0.0,60.08833368112632
2023-12-05,12,0,0.0,61.02756639065986
2023-12-06,12,0,0.0,61.82396676311334
2023-12-07,12,0,22.9,49.530074761749916
2023-12-08,12,1,9.3,73.06773375823265
2023-12-09,12,1,0.0,72.64877060752674
2023-12-10,12,0,0.0,56.70137467206369
2023-12-11,12,0,0.0,64.78402736861497
2023-12-12,12,0,0.0,41.92124837453639
2023-12-13,12,0,0.0,41.973230241652345
2023-12-14,12,0,0.0,66.26448509253092
2023-12-15,12,1,0.0,93.68110535166196
2023-12-16,12,1,0.0,68.61319968482474
2023-12-17,12,0,0.0,58.90413343749606
2023-12-18,12,0,0.0,54.40409398374686
2023-12-19,12,0,0.0,55.652528989825385
2023-12-20,12,0,0.0,60.74977907880774
2023-12-21,12,0,0.0,46.36416793890326
2023-12-22,12,1,0.0,70.03504249556839
2023-12-23,12,1,0.0,77.28873944370898
2023-12-24,12,0,0.1,56.61161961895256
2023-12-25,12,0,0.0,47.866404048842455
2023-12-26,12,0,0.1,65.02682907310266
2023-12-27,12,0,0.0,54.2419512420007
2023-12-28,12,0,0.0,54.20364154539839
2023-12-29,12,1,0.0,82.54392911206911
2023-12-30,12,1,0.0,78.8398255153925
2023-12-31,12,0,0.0,65.53729131615232
2024-01-01,1,0,0.0,49.599197159794
2024-01-02,1,0,0.0,45.42352062642874
2024-01-03,1,0,0.0,55.21191192581253
2024-01-04,1,0,0.0,58.542125556415115
2024-01-05,1,1,0.0,68.83319650312231
2024-01-06,1,1,0.0,67.51021794469767
2024-01-07,1,0,0.0,59.64068004104187
2024-01-08,1,0,0.0,51.17997489416534
2024-01-09,1,0,0.0,44.92739454693772
2024-01-10,1,0,0.0,66.68807163082656
2024-01-11,1,0,0.0,52.31384794365617
2024-01-12,1,1,0.0,90.34830443478822
2024-01-13,1,1,0.0,80.25623711998485
2024-01-14,1,0,0.0,60.65282975849773
2024-01-15,1,0,0.0,56.096502285128324
2024-01-16,1,0,0.0,34.10353979908873
2024-01-17,1,0,0.0,47.76892158051666
2024-01-18,1,0,0.0,56.86861486253148
2024-01-19,1,1,0.7,82.72256223563434
2024-01-20,1,1,0.0,63.89293379850692
2024-01-21,1,0,0.0,57.51758462925585
2024-01-22,1,0,0.0,47.89962321507372
2024-01-23,1,0,0.0,60.11158148580689
2024-01-24,1,0,1.4,56.70539292870158
2024-01-25,1,0,2.1,63.01151442186616
2024-01-26,1,1,0.0,89.60140637168767
2024-01-27,1,1,0.0,84.13090909346626
2024-01-28,1,0,0.0,65.74354230073517
2024-01-29,1,0,0.0,54.846917716685454
2024-01-30,1,0,0.0,83.4080567014043
2024-01-31,1,0,0.0,47.03062813154607
2024-02-01,2,0,0.0,53.250197998816105
2024-02-02,2,1,0.0,88.11222724472204
2024-02-03,2,1,0.1,86.69449174374894
2024-02-04,2,0,0.0,62.38650117228114
2024-02-05,2,0,0.0,64.07786792193797
2024-02-06,2,0,0.0,39.24798560854563
2024-02-07,2,0,0.1,72.22368825084051
2024-02-08,2,0,0.0,56.164981370200465
2024-02-09,2,1,0.0,91.21304764043767
2024-02-10,2,1,0.0,61.6982607892884
2024-02-11,2,0,0.0,60.30911653133072
2024-02-12,2,0,0.0,52.928479487696364
2024-02-13,2,0,0.0,63.14908136423173
2024-02-14,2,0,0.0,60.85363407221961
2024-02-15,2,0,0.0,61.29443017749261
2024-02-16,2,1,0.0,70.46952480591658
2024-02-17,2,1,0.0,79.4872779126325
2024-02-18,2,0,0.0,56.37849656863593
2024-02-19,2,0,0.0,62.45779037536689
2024-02-20,2,0,0.0,66.9036729589012
2024-02-21,2,0,3.3,56.71428329807753
2024-02-22,2,0,0.0,46.514449404502614
2024-02-23,2,1,1.1,80.08820928610092
2024-02-24,2,1,0.1,100.0
2024-02-25,2,0,0.0,72.81404794289007
2024-02-26,2,0,0.0,31.230403935180707
2024-02-27,2,0,0.0,58.570088383253605
2024-02-28,2,0,0.0,66.38907572729809
2024-02-29,2,0,0.0,56.35905688688818
2024-03-01,3,1,0.0,57.859181718705045
2024-03-02,3,1,0.0,59.5973220642486
2024-03-03,3,0,0.0,44.96970536891187
2024-03-04,3,0,0.0,29.66377023062492
2024-03-05,3,0,0.0,50.698197864484335
2024-03-06,3,0,0.0,39.49606307471738
2024-03-07,3,0,0.0,31.584781532996054
2024-03-08,3,1,0.0,72.11915145258826
2024-03-09,3,1,0.0,48.09382185399523
2024-03-10,3,0,0.0,35.00310912698575
2024-03-11,3,0,0.0,34.85492441243352
2024-03-12,3,0,0.0,59.29547744412518
2024-03-13,3,0,0.0,33.83481308224501
2024-03-14,3,0,0.0,20.605313015499053
2024-03-15,3,1,0.1,56.68366396248773
2024-03-16,3,1,0.0,66.099953126643
2024-03-17,3,0,0.0,47.05676091925244
2024-03-18,3,0,0.0,60.48885724098495
2024-03-19,3,0,0.0,52.66207813887293
2024-03-20,3,0,0.0,41.69130334523637
2024-03-21,3,0,12.5,21.977260791827
2024-03-22,3,1,2.7,74.45624688212624
2024-03-23,3,1,1.0,57.88292804706392
2024-03-24,3,0,0.5,33.67658487406856
2024-03-25,3,0,0.0,36.24633578061337
2024-03-26,3,0,0.0,28.729405849928714
2024-03-27,3,0,0.0,35.81481917946122
2024-03-28,3,0,0.0,37.90202503019426
2024-03-29,3,1,0.2,68.41590945230907
2024-03-30,3,1,0.0,58.50720498409083
2024-03-31,3,0,0.2,28.432866823453367
2024-04-01,4,0,0.0,25.5660506026897
2024-04-02,4,0,0.2,41.72612772770805
2024-04-03,4,0,1.0,39.853632681223026
2024-04-04,4,0,0.2,34.85118559908149
2024-04-05,4,1,0.0,57.79289185557136
2024-04-06,4,1,0.0,65.49638239519253
2024-04-07,4,0,0.2,52.35491628320413
2024-04-08,4,0,0.0,32.97869874270411
2024-04-09,4,0,0.0,40.800125525938896
2024-04-10,4,0,0.0,48.62443363604791
2024-04-11,4,0,0.0,33.01497138822475
2024-04-12,4,1,0.0,61.85931096893025
2024-04-13,4,1,0.0,61.658039572211
2024-04-14,4,0,0.0,28.19834288460833
2024-04-15,4,0,0.0,41.51648915289061
2024-04-16,4,0,0.0,40.283902107439886
2024-04-17,4,0,0.0,44.99575824636452
2024-04-18,4,0,8.8,22.278021728053588
2024-04-19,4,1,0.1,62.009733467351026
2024-04-20,4,1,0.4,74.11560657290228
2024-04-21,4,0,0.4,58.37749848721058
2024-04-22,4,0,1.0,50.72116342074449
2024-04-23,4,0,0.1,29.32635644914782
2024-04-24,4,0,0.0,44.05947413839264
2024-04-25,4,0,0.0,35.65168082534998
2024-04-26,4,1,0.1,64.47510533816929
2024-04-27,4,1,0.0,55.050049648007686
2024-04-28,4,0,0.0,24.578739023329298
2024-04-29,4,0,0.2,36.73934485170151
2024-04-30,4,0,0.0,46.50342426949014
2024-05-01,5,0,0.6,42.1119977992643
2024-05-02,5,0,29.5,20.02653073922918
2024-05-03,5,1,16.0,51.147152906814405
2024-05-04,5,1,5.7,61.080747273611394
2024-05-05,5,0,4.4,41.24560583178032
2024-05-06,5,0,7.1,31.847867139408436
2024-05-07,5,0,16.7,27.38601505277655
2024-05-08,5,0,4.9,51.769325373827215
2024-05-09,5,0,0.0,41.278279261010255
2024-05-10,5,1,0.5,61.983071468085264
2024-05-11,5,1,0.0,62.92596056503759
2024-05-12,5,0,0.0,38.03882333515402
2024-05-13,5,0,0.0,36.08179632651277
2024-05-14,5,0,0.0,41.87810671928889
2024-05-15,5,0,0.0,35.448563182367636
2024-05-16,5,0,0.0,38.69036563470506
2024-05-17,5,1,0.1,54.805367641263416
2024-05-18,5,1,0.3,62.732106240808854
2024-05-19,5,0,1.1,44.37775449758424
2024-05-20,5,0,1.9,36.57276626080176
2024-05-21,5,0,0.0,21.924594067996157
2024-05-22,5,0,2.7,43.15334389649925
2024-05-23,5,0,0.1,41.001654584837844
2024-05-24,5,1,3.6,50.18091694987886
2024-05-25,5,1,3.6,66.07943218090945
2024-05-26,5,0,9.2,20.054173193557375
2024-05-27,5,0,72.0,0.0
2024-05-28,5,0,77.0,0.0
2024-05-29,5,0,3.1,17.10021432160402
2024-05-30,5,0,2.4,39.684966285369136
2024-05-31,5,1,1.3,57.304268687181576
2024-06-01,6,1,1.8,55.54835637359177
2024-06-02,6,0,1.5,32.16046814689403
2024-06-03,6,0,2.8,36.61505788226114
2024-06-04,6,0,9.7,27.87330186949573
2024-06-05,6,0,0.6,22.809787811304535
2024-06-06,6,0,0.3,51.20861098009484
2024-06-07,6,1,7.5,53.800781096343755
2024-06-08,6,1,7.0,49.81258485709563
2024-06-09,6,0,2.5,27.84418685709202
2024-06-10,6,0,0.9,46.21658860707629
2024-06-11,6,0,1.0,27.51411227813128
2024-06-12,6,0,26.4,20.085885716721698
2024-06-13,6,0,21.1,17.867158983137767
2024-06-14,6,1,5.8,52.63122305493901
2024-06-15,6,1,1.4,50.94796422121691
2024-06-16,6,0,1.4,33.297125107305064
2024-06-17,6,0,6.0,35.279311523561724
2024-06-18,6,0,4.5,38.51781003714093
2024-06-19,6,0,57.3,0.0
2024-06-20,6,0,1.4,38.06159037806328
2024-06-21,6,1,19.9,54.0760898787338
2024-06-22,6,1,1.0,46.23634298745835
2024-06-23,6,0,6.9,34.42357923767326
2024-06-24,6,0,4.2,28.08294449138044
2024-06-25,6,0,3.9,27.40584245095122
2024-06-26,6,0,5.3,38.10910361698291
2024-06-27,6,0,3.7,32.132736781991966
2024-06-28,6,1,7.8,44.8087718638841
2024-06-29,6,1,40.7,41.358548728629884
2024-06-30,6,0,68.9,0.0
2024-07-01,7,0,79.7,0.0
2024-07-02,7,0,124.3,0.0
2024-07-03,7,0,49.7,5.5811136418681295
2024-07-04,7,0,14.6,25.756135502662772
2024-07-05,7,1,15.9,62.785171799194615
2024-07-06,7,1,10.3,59.30702758686909
2024-07-07,7,0,1.8,41.25518971468598
2024-07-08,7,0,1.8,29.36323577357107
2024-07-09,7,0,9.3,36.98296265378025
2024-07-10,7,0,5.2,24.358124407245803
2024-07-11,7,0,32.1,26.067200800690614
2024-07-12,7,1,18.0,51.39924730116418
2024-07-13,7,1,22.8,36.33652480918167
2024-07-14,7,0,4.2,43.88209685319083
2024-07-15,7,0,1.1,59.293724002227016
2024-07-16,7,0,1.8,36.60144610171494
2024-07-17,7,0,4.4,41.43371870722163
2024-07-18,7,0,5.7,31.553536122780983
2024-07-19,7,1,1.6,61.48816995856511
2024-07-20,7,1,3.7,45.47488895971697
2024-07-21,7,0,33.9,12.875234378447214
2024-07-22,7,0,39.3,8.952195968475506
2024-07-23,7,0,32.6,30.110979991602733
2024-07-24,7,0,42.9,0.0
2024-07-25,7,0,146.7,0.0
2024-07-26,7,1,36.4,44.47305496047932
2024-07-27,7,1,18.7,44.864056537811194
2024-07-28,7,0,23.4,19.73792620313502
2024-07-29,7,0,31.8,7.060668776060431
2024-07-30,7,0,30.1,7.526551577635178
2024-07-31,7,0,69.5,0.0
2024-08-01,8,0,59.5,0.0
2024-08-02,8,1,31.9,27.575804503990895
2024-08-03,8,1,10.2,54.902349502913665
2024-08-04,8,0,12.0,23.310986178186415
2024-08-05,8,0,2.0,34.083681134563435
2024-08-06,8,0,12.3,26.090151462481057
2024-08-07,8,0,19.9,23.64651335938665
2024-08-08,8,0,17.8,21.00329969235643
2024-08-09,8,1,17.8,38.20392519056581
2024-08-10,8,1,8.9,55.65189799553054
2024-08-11,8,0,5.8,44.9673489463815
2024-08-12,8,0,1.8,39.716195762116975
2024-08-13,8,0,24.8,14.671616055852397
2024-08-14,8,0,16.7,25.531682354157375
2024-08-15,8,0,8.3,14.90430506679115
2024-08-16,8,1,40.6,28.265375254150214
2024-08-17,8,1,42.0,24.796810678185743
2024-08-18,8,0,47.8,0.0
2024-08-19,8,0,33.1,6.751114829012284
2024-08-20,8,0,35.8,7.667889486143178
2024-08-21,8,0,9.7,41.17212448405842
2024-08-22,8,0,37.5,19.828543751020835
2024-08-23,8,1,25.5,33.246873545979696
2024-08-24,8,1,31.9,31.817303640809463
2024-08-25,8,0,54.7,0.0
2024-08-26,8,0,48.3,8.64590963995112
2024-08-27,8,0,3.2,38.74955897368455
2024-08-28,8,0,1.5,39.635108763769374
2024-08-29,8,0,3.3,42.18636352079071
2024-08-30,8,1,2.0,55.03227932430161
2024-08-31,8,1,1.7,72.91497916918652
2024-09-01,9,0,4.1,36.704298083218184
2024-09-02,9,0,5.9,27.576787984272784
2024-09-03,9,0,1.5,36.733237805819435
2024-09-04,9,0,2.3,49.247354917870844
2024-09-05,9,0,8.9,29.053720776146044
2024-09-06,9,1,1.6,69.26602019140348
2024-09-07,9,1,6.6,51.09188786505631
2024-09-08,9,0,7.5,27.109026729004242
2024-09-09,9,0,3.9,42.81637669534863
2024-09-10,9,0,8.7,25.174246954188334
2024-09-11,9,0,30.1,23.32286225145526
2024-09-12,9,0,109.1,0.0
2024-09-13,9,1,382.0,0.0
2024-09-14,9,1,87.4,0.0
2024-09-15,9,0,6.6,29.781031384964162
2024-09-16,9,0,0.7,42.58078901002153
2024-09-17,9,0,1.2,56.03018420459877
2024-09-18,9,0,1.7,35.3036585740132
2024-09-19,9,0,14.2,33.443986464726564
2024-09-20,9,1,4.2,58.859965775007645
2024-09-21,9,1,10.9,53.49651932756862
2024-09-22,9,0,0.0,38.51315391341629
2024-09-23,9,0,20.2,16.123242982836015
2024-09-24,9,0,5.4,38.6962595435421
2024-09-25,9,0,30.9,12.681324250725504
2024-09-26,9,0,10.3,23.616799246351462
2024-09-27,9,1,0.4,70.80755936023469
2024-09-28,9,1,0.9,62.17108660432109
2024-09-29,9,0,0.5,37.54710938391085
2024-09-30,9,0,1.1,51.180509532716684
2024-10-01,10,0,9.6,15.795266180203019
2024-10-02,10,0,62.4,1.535387233561794
2024-10-03,10,0,18.9,16.95830845777405
2024-10-04,10,1,26.7,42.54379285473968
2024-10-05,10,1,6.8,51.267426212913605
2024-10-06,10,0,9.2,24.332990635928187
2024-10-07,10,0,0.0,51.82497873371591
2024-10-08,10,0,0.0,56.70594910655757
2024-10-09,10,0,0.4,37.688969144140295
2024-10-10,10,0,1.2,42.05927231974865
2024-10-11,10,1,1.5,61.3129212649625
2024-10-12,10,1,0.5,77.1745615361757
2024-10-13,10,0,0.0,20.981645972918187
2024-10-14,10,0,0.0,43.39411097143198
2024-10-15,10,0,0.0,33.455863172704596
2024-10-16,10,0,0.0,18.79632380675939
2024-10-17,10,0,0.0,36.75522912313683
2024-10-18,10,1,0.0,78.63243911819498
2024-10-19,10,1,0.0,56.0955572863964
2024-10-20,10,0,0.0,47.1168895590815
2024-10-21,10,0,6.7,45.4280497735703
2024-10-22,10,0,2.8,37.6457287764243
2024-10-23,10,0,4.4,37.56410056570162
2024-10-24,10,0,0.4,24.233318841129993
2024-10-25,10,1,2.5,53.55452523144618
2024-10-26,10,1,0.6,69.68306861896997
2024-10-27,10,0,0.0,40.54611187333361
2024-10-28,10,0,0.0,43.30607297299314
2024-10-29,10,0,0.0,41.198418217147456
2024-10-30,10,0,0.0,59.72803549866788
2024-10-31,10,0,0.3,35.885321519302586
2024-11-01,11,1,0.2,94.2886903868768
2024-11-02,11,1,0.0,81.20152899986059
2024-11-03,11,0,0.0,73.24779077122719
2024-11-04,11,0,0.0,46.975197196676646
2024-11-05,11,0,1.1,58.781869868677745
2024-11-06,11,0,2.3,52.61681894468877
2024-11-07,11,0,1.2,58.295251022650355
2024-11-08,11,1,0.4,90.68138636399516
2024-11-09,11,1,0.0,83.40928644822151
2024-11-10,11,0,0.1,68.90344421024244
2024-11-11,11,0,0.0,51.96801016053449
2024-11-12,11,0,0.0,50.59448988228655
2024-11-13,11,0,0.2,57.9849456582354
2024-11-14,11,0,0.0,57.65213039448023
2024-11-15,11,1,0.0,78.32726568058227
2024-11-16,11,1,0.0,71.37231446896384
2024-11-17,11,0,0.0,68.787864308667
2024-11-18,11,0,0.0,54.73446519429861
2024-11-19,11,0,0.0,70.83470309991414
2024-11-20,11,0,0.0,58.11469028683652
2024-11-21,11,0,0.0,63.8358603773264
2024-11-22,11,1,0.0,85.01938678667314
2024-11-23,11,1,0.0,72.58152733684233
2024-11-24,11,0,0.0,61.3048262939724
2024-11-25,11,0,0.0,75.35499650020395
2024-11-26,11,0,0.0,60.26451027790321
2024-11-27,11,0,0.0,66.11149065603708
2024-11-28,11,0,3.2,61.679446601329666
2024-11-29,11,1,0.4,82.44344692528489
2024-11-30,11,1,0.0,81.67830845952273
2024-12-01,12,0,0.0,62.925840032091706
2024-12-02,12,0,0.0,64.86954291828052
2024-12-03,12,0,0.0,45.83052348654034
2024-12-04,12,0,0.0,60.2257260018681
2024-12-05,12,0,0.0,56.343299073274146
2024-12-06,12,1,0.0,76.47625840713462
2024-12-07,12,1,0.0,91.66367941125716
2024-12-08,12,0,0.0,51.40168376742532
2024-12-09,12,0,0.0,45.44707845720998
2024-12-10,12,0,0.0,65.1614460284727
2024-12-11,12,0,0.0,45.216455291014995
2024-12-12,12,0,0.0,40.64851229837293
2024-12-13,12,1,0.0,88.17440920990968
2024-12-14,12,1,0.0,81.42850025506239
2024-12-15,12,0,0.0,62.254476646318984
2024-12-16,12,0,0.0,54.0181518269834
2024-12-17,12,0,0.1,45.46034481551883
2024-12-18,12,0,0.0,47.32791507744099
2024-12-19,12,0,0.0,55.55029990511844
2024-12-20,12,1,0.0,68.54837427873763
2024-12-21,12,1,0.0,82.76347616341089
2024-12-22,12,0,0.0,53.83787855769023
2024-12-23,12,0,0.0,59.66532442628775
2024-12-24,12,0,0.0,59.396333154037876
2024-12-25,12,0,0.0,61.48119598982074
2024-12-26,12,0,0.0,62.495342745600986
2024-12-27,12,1,0.0,76.9048946829868
2024-12-28,12,1,0.0,81.65572339970447
2024-12-29,12,0,0.0,60.12407315578157
2024-12-30,12,0,0.0,36.13998721815972
2024-12-31,12,0,0.0,63.81873171273541
2025-01-01,1,0,0.0,59.34947976598226
2025-01-02,1,0,0.0,63.076439787192136
2025-01-03,1,1,0.0,68.41840764097464
2025-01-04,1,1,0.0,77.15804142353846
2025-01-05,1,0,0.0,48.176234890909775
2025-01-06,1,0,0.0,64.70141238591587
2025-01-07,1,0,0.0,45.35395112138355
2025-01-08,1,0,0.0,49.64210696269911
2025-01-09,1,0,0.0,62.808827154447826
2025-01-10,1,1,0.0,74.33562920950477
2025-01-11,1,1,0.0,71.64448408889848
2025-01-12,1,0,0.0,66.16047486586164
2025-01-13,1,0,0.0,66.52940580932682
2025-01-14,1,0,0.0,64.49864073286899
2025-01-15,1,0,0.0,65.63838706546264
2025-01-16,1,0,0.0,55.91578648955749
2025-01-17,1,1,0.0,78.15866322827046
2025-01-18,1,1,0.0,74.16726849319758
2025-01-19,1,0,0.0,59.509562509443796
2025-01-20,1,0,0.0,53.24891505406737
2025-01-21,1,0,0.0,54.10240414665721
2025-01-22,1,0,0.0,63.3991039058461
2025-01-23,1,0,0.0,68.66085320962942
2025-01-24,1,1,0.0,83.58434228843086
2025-01-25,1,1,0.0,96.14884278718311
2025-01-26,1,0,0.0,51.65035985170527
2025-01-27,1,0,0.0,41.45822824711667
2025-01-28,1,0,0.0,64.43165100630598
2025-01-29,1,0,0.0,51.05349802617942
2025-01-30,1,0,0.0,55.536769824021725
2025-01-31,1,1,0.0,64.07183140890989
2025-02-01,2,1,0.0,71.90710777388756
2025-02-02,2,0,0.0,44.47995325078688
2025-02-03,2,0,0.0,54.09127062921727
2025-02-04,2,0,0.0,54.449036555053446
2025-02-05,2,0,0.0,58.80964370393388
2025-02-06,2,0,0.0,69.15750667919657
2025-02-07,2,1,0.0,86.09215638408037
2025-02-08,2,1,0.0,65.40047327410568
2025-02-09,2,0,0.0,63.47213892051571
2025-02-10,2,0,0.0,59.00579227697314
2025-02-11,2,0,0.0,57.119562111675116
2025-02-12,2,0,0.0,57.795704230564965
2025-02-13,2,0,0.0,59.84097185277629
2025-02-14,2,1,2.5,71.77301888087791
2025-02-15,2,1,0.1,78.27884228227823
2025-02-16,2,0,0.0,68.6554521150265
2025-02-17,2,0,0.0,51.6648479401702
2025-02-18,2,0,0.0,48.73100821442414
2025-02-19,2,0,0.0,57.444633869135345
2025-02-20,2,0,0.0,47.82490188919287
2025-02-21,2,1,0.0,64.49495190691096
2025-02-22,2,1,0.0,76.89979540632665
2025-02-23,2,0,0.0,71.03759696107531
2025-02-24,2,0,0.0,57.65256313710796
2025-02-25,2,0,0.0,59.60719385003392
2025-02-26,2,0,0.0,38.82866477663987
2025-02-27,2,0,0.0,61.94312943196852
2025-02-28,2,1,0.0,80.84029275178813
2025-03-01,3,1,0.0,56.01576654764581
2025-03-02,3,0,0.0,41.62045424262136
2025-03-03,3,0,0.0,41.53109455442164
2025-03-04,3,0,0.0,30.46460864477858
2025-03-05,3,0,0.0,42.98668354101919
2025-03-06,3,0,0.0,50.77421880274439
2025-03-07,3,1,0.0,59.94852672073835
2025-03-08,3,1,0.0,54.19165217806603
2025-03-09,3,0,0.0,38.40177937178444
2025-03-10,3,0,0.0,47.69151875557986
2025-03-11,3,0,0.0,28.96313044632455
2025-03-12,3,0,0.0,45.20702432905763
2025-03-13,3,0,0.0,33.89786987331567
2025-03-14,3,1,0.0,64.17856773241763
2025-03-15,3,1,0.0,56.921018524589925
2025-03-16,3,0,0.0,34.896847404265955
2025-03-17,3,0,0.0,53.70785424611543
2025-03-18,3,0,0.0,27.318220685198575
2025-03-19,3,0,0.0,44.3682955979099
2025-03-20,3,0,0.0,55.58191969829158
2025-03-21,3,1,0.0,68.1696973382554
2025-03-22,3,1,0.0,50.02012682864736
2025-03-23,3,0,0.0,28.46577541976135
2025-03-24,3,0,0.0,33.23537161018238
2025-03-25,3,0,0.0,41.421171203678874
2025-03-26,3,0,0.0,42.03348424680147
2025-03-27,3,0,0.0,28.554731011302763
2025-03-28,3,1,0.0,54.1451828739773
2025-03-29,3,1,0.0,54.69665761717982
2025-03-30,3,0,0.0,38.373278726965964
2025-03-31,3,0,0.1,57.782259115619674
2025-04-01,4,0,0.0,31.60131640938897
2025-04-02,4,0,0.0,31.207379501777908
2025-04-03,4,0,0.0,29.8017373437054
2025-04-04,4,1,0.0,67.71990114118009
2025-04-05,4,1,0.0,61.62792563280408
2025-04-06,4,0,0.0,31.933961066470374
2025-04-07,4,0,0.9,36.01483974599501
2025-04-08,4,0,0.9,32.15640729138069
2025-04-09,4,0,0.0,42.663021530703205
2025-04-10,4,0,0.3,63.919389461167015
2025-04-11,4,1,3.4,64.23777965123013
2025-04-12,4,1,0.0,61.163103364033724
2025-04-13,4,0,0.1,33.935220612608425
2025-04-14,4,0,4.2,24.549399263036353
2025-04-15,4,0,9.5,39.00320758262732
2025-04-16,4,0,5.4,41.794187605296884
2025-04-17,4,0,0.8,35.165091029782744
2025-04-18,4,1,1.7,71.56000584648356
2025-04-19,4,1,5.2,58.029962449965765
2025-04-20,4,0,3.5,44.17284661855622
2025-04-21,4,0,4.5,39.0657730182971
2025-04-22,4,0,0.0,38.405777081101256
2025-04-23,4,0,0.0,31.40603849823262
2025-04-24,4,0,2.6,36.61017066873596
2025-04-25,4,1,0.1,69.49845602005362
2025-04-26,4,1,0.0,57.42678399290516
2025-04-27,4,0,0.0,43.957672560428605
2025-04-28,4,0,2.4,28.335377061783966
2025-04-29,4,0,1.8,45.58052502517322
2025-04-30,4,0,1.7,41.45647202840966
2025-05-01,5,0,6.5,23.98100317047149
2025-05-02,5,1,4.7,56.223869288305494
2025-05-03,5,1,0.4,70.06296818386532
2025-05-04,5,0,1.8,27.228707134120985
